Policy No,Policy Sys Id,IDX,Amt,
P-2407-90-2026-00128,3614028,0,1.10,
P-3400-90-2026-00117,3613610,0,1.70,
P-9061-91-2026-00138,3613872,0,1.10,
P-1200-90-2026-00405,3613558,0,1.10,
P-9086-90-2026-00088,3613981,0,1.10,
P-1200-91-2026-00094,3613529,0,1.10,
P-1200-91-2026-00097,3613605,0,1.10,
P-1200-90-2026-00404,3613526,0,1.10,
P-9077-90-2026-00025,3613503,0,1.10,
P-1488-90-2026-00114,3614011,0,1.10,
P-2000-92-2026-00066,3613652,0,1.10,
P-9061-91-2026-00130,3613504,0,1.10,
P-3800-90-2026-00240,3615162,0,1.10,
P-9061-90-2026-00085,3615252,0,1.10,
P-4200-90-2026-00350,3615214,0,1.10,
P-1400-92-2026-00031,3615813,0,1.10,
P-9086-90-2026-00099,3615463,0,1.10,
P-3603-90-2026-00049,3615322,0,1.10,
P-9022-91-2026-00002,3615666,0,1.10,
P-2400-91-2026-00097,3615716,0,1.10,
P-4000-90-2026-00338,3615986,0,1.10,
P-9075-90-2026-00049,3615560,0,1.10,
P-3600-90-2026-00161,3615766,0,1.70,
P-3200-90-2026-00787,3616366,0,1.10,
P-9097-90-2026-00040,3614984,0,1.10,
P-2408-90-2026-00124,3615248,0,1.10,
P-2202-90-2026-00152,3615021,0,1.10,
P-8000-90-2026-00063,3616083,0,1.70,
P-2406-90-2026-00035,3615126,0,1.10,
P-1400-90-2026-00069,3615470,0,1.10,
P-9097-90-2026-00044,3615849,0,1.10,
P-2000-90-2026-00149,3615854,0,1.10,
P-2400-91-2026-00099,3615829,0,1.10,
P-2604-90-2026-00069,3615026,0,1.10,
P-1411-90-2026-00192,3616368,0,1.10,
P-2400-90-2026-00784,3615839,0,1.10,
P-1474-90-2026-00047,3616363,0,1.10,
P-9075-90-2026-00043,3615041,0,1.10,
P-2400-91-2026-00092,3615118,0,1.10,
P-9082-91-2026-00005,3615217,0,1.10,
P-1200-91-2026-00118,3615225,0,1.10,
P-3200-90-2026-00756,3616013,0,1.10,
P-2408-90-2026-00125,3615338,0,1.10,
P-3900-90-2026-00033,3615545,0,1.10,
P-3800-90-2026-00261,3615918,0,1.10,
P-1400-90-2026-00079,3615614,0,1.10,
P-1200-90-2026-00496,3615416,0,1.10,
P-1477-90-2026-00065,3615112,0,1.10,
P-3200-90-2026-00758,3616066,0,1.10,
P-1488-90-2026-00135,3615551,0,1.10,
P-2408-90-2026-00122,3615203,0,1.10,
P-1488-90-2026-00132,3615323,0,1.70,
P-4006-90-2026-00088,3615559,0,1.10,
P-3800-90-2026-00254,3615715,0,1.10,
P-9086-90-2026-00101,3615555,0,1.10,
P-2400-90-2026-00737,3615018,0,1.10,
P-8069-96-2026-00002,3607030,7,1.10,
P-2000-90-2026-00145,3615692,0,1.10,
P-2403-90-2026-00145,3615361,0,1.10,
P-1200-90-2026-00502,3615635,0,1.10,
P-1400-90-2026-00089,3616115,0,1.70,
P-2407-90-2026-00140,3615619,0,1.10,
P-2214-90-2026-00049,3615163,0,1.10,
P-3800-90-2026-00242,3615202,0,1.10,
P-3211-90-2026-00219,3616322,0,1.10,
P-1400-90-2026-00070,3615513,0,1.10,
P-4200-90-2026-00360,3615359,0,1.10,
P-1453-90-2026-00009,3614893,0,1.10,
P-1492-90-2026-00048,3615528,0,1.10,
P-2301-90-2026-00064,3616216,0,1.10,
P-1411-90-2026-00193,3616387,0,1.10,
P-2400-90-2026-00823,3616417,0,1.10,
P-2403-90-2026-00150,3615520,0,1.10,
P-3800-90-2026-00238,3615107,0,1.10,
P-3200-90-2026-00707,3615913,0,1.10,
P-3200-90-2026-00792,3616398,0,1.10,
P-9061-91-2026-00164,3615599,0,1.10,
P-1200-90-2026-00516,3616215,0,1.10,
P-8035-91-2026-00038,3615762,0,1.10,
P-3200-90-2026-00785,3616360,0,1.10,
P-4200-90-2026-00353,3615208,0,1.10,
P-4006-90-2026-00099,3616168,0,1.10,
P-9075-90-2026-00047,3615442,0,1.10,
P-3211-90-2026-00221,3616326,0,1.10,
P-1200-92-2026-00051,3616098,0,1.10,
P-9086-90-2026-00105,3615725,0,1.10,
P-2403-90-2026-00142,3615195,0,1.10,
P-9077-91-2026-00005,3614620,0,1.10,
P-4005-90-2026-00059,3615477,0,1.10,
P-1200-90-2026-00506,3615737,0,1.10,
P-1200-90-2026-00497,3615404,0,1.10,
P-2604-90-2026-00071,3615402,0,1.10,
P-9061-90-2026-00089,3615915,0,1.10,
P-2400-90-2026-00775,3615577,0,1.10,
P-3800-90-2026-00241,3615216,0,1.10,
P-3200-92-2026-00069,3616187,0,1.10,
P-3200-91-2026-00054,3615011,0,1.10,
P-2000-90-2026-00144,3615636,0,1.10,
P-2400-90-2026-00772,3615552,0,1.10,
P-9061-90-2026-00081,3614971,0,1.10,
P-3200-90-2026-00699,3615700,0,1.10,
P-3200-90-2026-00680,3615172,0,1.10,
P-2408-90-2026-00126,3615357,0,1.10,
P-3211-90-2026-00220,3616333,0,1.10,
P-4400-90-2026-00162,3615944,0,1.10,
P-4000-90-2026-00326,3615744,0,1.10,
P-1411-90-2026-00191,3616373,0,1.10,
P-8035-93-2026-00009,3615122,0,1.10,
P-2400-90-2026-00771,3615469,0,1.10,
P-3211-90-2026-00205,3615571,0,1.10,
P-2409-90-2026-00026,3615066,0,1.10,
P-3200-90-2026-00691,3615411,0,1.10,
P-9061-90-2026-00084,3615188,0,1.10,
P-2400-90-2026-00764,3615398,0,1.10,
P-2407-90-2026-00136,3615475,0,1.10,
P-2400-90-2026-00750,3615050,0,1.10,
P-3200-90-2026-00770,3616246,0,1.10,
P-8035-91-2026-00041,3616274,0,1.10,
P-1411-90-2026-00184,3616270,0,1.10,
P-4000-90-2026-00317,3615371,0,1.10,
P-4203-90-2026-00121,3615742,0,1.10,
P-3400-97-2025-00004,3313517,51,44.00,
P-9061-91-2026-00162,3615579,0,1.10,
P-4202-90-2026-00127,3615803,0,1.70,
P-1400-90-2026-00092,3616300,0,1.10,
P-3211-90-2026-00223,3616362,0,1.10,
P-1411-90-2026-00188,3616306,0,1.10,
P-1488-90-2026-00136,3615575,0,1.10,
P-2600-92-2026-00017,3615355,0,1.10,
P-4006-93-2026-00010,3615598,0,1.10,
P-3211-90-2026-00203,3615443,0,1.10,
P-2400-92-2026-00116,3615792,0,1.10,
P-2403-90-2026-00172,3617078,0,1.10,
P-8000-90-2026-00069,3616984,0,1.10,
P-2407-90-2026-00152,3617193,0,1.10,
P-3800-90-2026-00273,3616951,0,1.10,
P-2400-90-2026-00840,3616676,0,1.10,
P-4000-90-2026-00343,3616222,0,1.10,
P-2400-90-2026-00892,3617466,0,1.10,
P-1200-90-2026-00565,3617121,0,1.10,
P-2408-90-2026-00139,3616853,0,1.10,
P-4005-90-2026-00069,3616943,0,1.10,
P-4200-90-2026-00429,3617246,0,1.10,
P-3600-90-2026-00175,3616946,0,1.10,
P-4000-90-2026-00365,3617148,0,1.10,
P-4202-90-2026-00136,3616582,0,1.10,
P-2200-90-2026-00176,3616683,0,1.10,
P-2400-90-2026-00878,3617302,0,1.10,
P-2200-90-2026-00189,3617017,0,1.10,
P-9086-90-2026-00113,3616638,0,1.10,
P-1477-90-2026-00080,3617438,0,1.10,
P-2000-90-2026-00159,3616450,0,1.10,
P-4200-90-2026-00416,3616977,0,1.10,
P-4000-90-2026-00359,3617036,0,1.10,
P-3200-90-2026-00824,3617268,0,1.10,
P-4400-91-2026-00090,3617402,0,1.70,
P-2202-91-2026-00046,3617542,0,1.70,
P-9076-90-2026-00036,3616421,0,1.10,
P-1492-90-2026-00058,3617137,0,1.10,
P-2400-90-2026-00887,3617350,0,1.10,
P-1200-91-2026-00141,3617376,0,1.10,
P-9071-90-2026-00020,3617056,0,1.10,
P-9071-90-2026-00022,3617572,0,1.10,
P-3200-90-2026-00832,3617491,0,1.10,
P-4200-90-2026-00414,3616950,0,1.10,
P-3200-90-2026-00827,3617357,0,1.10,
P-3211-90-2026-00249,3617546,0,1.10,
P-4200-90-2026-00420,3617067,0,1.10,
P-9076-90-2026-00044,3617071,0,1.10,
P-9061-90-2026-00104,3617168,0,1.10,
P-2400-90-2026-00849,3616743,0,1.10,
P-3211-90-2026-00236,3616882,0,1.10,
P-1411-90-2026-00202,3616889,0,1.10,
P-3205-90-2026-00077,3616733,0,1.10,
P-2214-90-2026-00053,3616569,0,1.10,
P-1452-90-2026-00057,3617522,0,1.10,
P-2400-90-2026-00847,3616732,0,1.10,
P-4400-91-2026-00084,3616527,0,1.70,
P-1200-90-2026-00579,3617282,0,1.10,
P-1200-90-2026-00586,3617358,0,1.10,
P-3205-90-2026-00075,3616601,0,1.10,
P-2400-90-2026-00871,3617252,0,1.10,
P-1200-90-2026-00539,3616737,0,1.10,
P-3200-90-2026-00834,3617497,0,1.10,
P-2200-90-2026-00188,3616911,0,1.10,
P-4203-90-2026-00135,3616799,0,1.10,
P-3200-90-2026-00795,3616537,0,1.10,
P-3400-90-2026-00157,3617271,0,1.70,
P-1200-90-2026-00551,3616962,0,1.10,
P-2403-90-2026-00170,3616924,0,1.10,
P-2403-90-2026-00178,3617503,0,1.10,
P-1488-92-2026-00062,3617297,0,1.10,
P-2403-90-2026-00163,3616663,0,1.10,
P-1488-90-2026-00149,3617304,0,1.10,
P-1200-90-2026-00587,3617343,0,1.10,
P-4006-90-2026-00108,3617001,0,1.10,
P-3211-92-2026-00084,3616982,0,1.10,
P-2214-92-2026-00053,3617462,0,1.10,
P-9078-90-2026-00004,3617251,0,1.10,
P-3800-90-2026-00265,3616429,0,1.10,
P-1200-90-2026-00534,3616714,0,1.10,
P-8043-98-2026-00005,3606124,0,6.60,
P-9075-90-2026-00056,3617307,0,1.10,
P-9068-90-2026-00035,3616674,0,1.10,
P-3800-90-2026-00285,3617468,0,1.10,
P-1200-90-2025-01384,3276282,2,1.10,
P-4000-90-2026-00353,3616812,0,1.10,
P-2400-90-2026-00835,3616530,0,1.10,
P-2400-91-2026-00111,3616863,0,1.10,
P-2400-90-2026-00859,3616877,0,1.10,
P-3200-90-2026-00796,3616560,0,1.10,
P-2202-90-2026-00169,3616834,0,1.10,
P-2400-90-2026-00833,3616510,0,1.10,
P-9078-90-2026-00003,3616574,0,1.10,
P-2400-90-2026-00896,3617548,0,1.10,
P-9086-90-2026-00118,3617664,0,1.10,
P-9068-90-2026-00039,3617633,0,1.10,
P-2400-90-2026-00903,3617627,0,1.70,
P-2409-90-2026-00029,3617607,0,1.10,
P-2400-90-2026-00897,3617587,0,1.10,
P-2604-90-2026-00089,3617659,0,1.10,
P-9086-90-2026-00116,3617593,0,1.10,
P-2400-90-2026-00904,3617628,0,1.10,
P-9077-90-2026-00044,3617662,0,1.10,
P-9077-90-2026-00046,3617648,0,1.10,
P-3800-90-2026-00287,3617766,0,1.10,
P-1411-90-2026-00224,3618002,0,1.10,
P-1488-90-2026-00154,3617784,0,1.10,
P-1400-90-2026-00104,3617907,0,1.70,
P-4006-90-2026-00120,3617886,0,1.10,
P-2202-90-2026-00200,3617896,0,1.10,
P-2403-90-2026-00194,3617884,0,1.10,
P-9082-90-2026-00022,3617768,0,1.10,
P-1411-90-2026-00217,3617769,0,1.10,
P-2406-90-2026-00044,3617719,0,1.10,
P-1400-92-2026-00039,3618011,0,1.10,
P-4005-90-2026-00075,3618035,0,1.10,
P-1411-91-2026-00028,3618038,0,1.10,
P-2301-90-2026-00078,3618014,0,1.10,
P-9022-91-2026-00003,3617735,0,1.10,
P-2202-90-2026-00192,3617780,0,1.10,
P-3211-90-2026-00253,3617749,0,1.10,
P-2400-90-2026-01050,3619601,0,1.10,
P-2403-90-2026-00199,3618325,0,1.10,
P-3200-90-2026-00919,3619629,0,1.10,
P-2604-90-2026-00098,3618210,0,1.10,
P-2000-90-2026-00194,3619367,0,1.10,
P-3200-90-2026-00911,3619555,0,1.10,
P-2400-90-2026-00941,3618119,0,1.70,
P-2400-90-2026-01011,3619120,0,1.10,
P-1474-92-2026-00009,3619311,0,1.10,
P-4400-90-2026-00217,3619027,0,1.10,
P-2000-90-2026-00196,3619458,0,1.10,
P-2200-90-2026-00233,3619415,0,1.10,
P-2409-90-2026-00035,3618813,0,1.10,
P-3800-90-2026-00302,3618509,0,1.10,
P-3200-90-2026-00873,3618916,0,1.10,
P-2409-90-2026-00034,3618770,0,1.10,
P-2400-91-2026-00122,3618417,0,1.10,
P-9061-91-2026-00212,3618740,0,1.10,
P-2403-90-2026-00204,3618483,0,1.10,
P-2408-91-2026-00013,3619473,0,1.10,
P-2200-90-2026-00206,3618467,0,1.10,
P-1200-90-2026-00664,3619407,0,1.10,
P-4200-90-2026-00443,3618178,0,1.10,
P-1200-90-2026-00616,3618551,0,1.10,
P-1492-90-2026-00068,3619485,0,1.10,
P-2400-90-2026-01056,3619662,0,1.10,
P-1200-90-2026-00663,3619387,0,1.10,
P-4200-90-2026-00486,3619205,0,1.10,
P-9061-91-2026-00211,3618689,0,1.10,
P-1477-90-2026-00083,3618334,0,1.10,
P-2400-90-2026-01004,3619008,0,1.10,
P-4200-90-2026-00487,3619268,0,1.10,
P-1488-91-2026-00190,3619254,0,1.70,
P-3900-90-2026-00045,3618791,0,1.10,
P-4200-90-2026-00438,3618135,0,1.10,
P-3200-90-2026-00842,3618228,0,1.10,
P-4000-90-2026-00402,3618563,0,1.10,
P-4200-90-2026-00460,3618621,0,1.10,
P-1200-91-2026-00148,3618668,0,1.10,
P-2400-90-2026-00956,3618295,0,1.10,
P-1200-90-2026-00636,3618990,0,1.10,
P-3200-90-2026-00913,3619617,0,1.10,
P-2200-90-2026-00220,3618959,0,1.10,
P-2000-90-2026-00180,3618517,0,1.10,
P-1411-90-2026-00231,3618738,0,1.10,
P-4200-90-2026-00440,3618131,0,1.10,
P-3200-90-2026-00858,3618525,0,1.10,
P-1200-90-2026-00602,3618227,0,1.10,
P-2600-90-2026-00138,3618405,0,1.10,
P-4000-90-2026-00403,3618592,0,1.10,
P-2400-90-2026-00966,3618477,0,1.10,
P-3211-90-2026-00281,3619181,0,1.10,
P-4006-90-2026-00132,3618996,0,1.10,
P-4000-90-2026-00392,3618366,0,1.10,
P-2600-90-2026-00144,3619023,0,1.70,
P-3200-90-2026-00917,3619622,0,1.10,
P-9061-98-2025-00024,3505051,9,1.10,
P-2000-90-2026-00185,3618736,0,1.10,
P-3600-90-2026-00193,3618400,0,1.70,
P-2400-90-2026-00990,3618808,0,1.10,
P-1200-90-2026-00660,3619363,0,1.10,
P-4400-91-2026-00095,3619434,0,1.70,
P-9061-91-2026-00221,3619451,0,1.10,
P-4000-90-2026-00418,3618883,0,1.10,
P-2400-90-2026-01052,3619656,0,1.10,
P-4000-90-2026-00400,3618535,0,1.10,
P-4400-90-2026-00215,3618862,0,1.10,
P-2000-90-2026-00182,3618598,0,1.10,
P-2604-90-2026-00099,3618471,0,1.10,
P-2400-90-2026-00935,3618064,0,1.10,
P-1200-90-2026-00652,3619252,0,1.10,
P-3400-97-2025-00004,3313517,53,80.30,
P-3200-90-2026-00882,3619272,0,1.10,
P-2400-90-2026-00953,3618286,0,1.10,
P-9075-91-2026-00034,3618475,0,1.10,
P-2408-90-2026-00165,3618687,0,1.10,
P-3200-90-2026-00872,3618824,0,1.10,
P-3600-90-2026-00194,3618390,0,1.70,
P-4200-90-2026-00468,3618771,0,1.10,
P-2400-90-2026-01000,3618976,0,1.10,
P-2400-90-2026-00989,3618781,0,1.10,
P-2400-90-2026-01044,3619536,0,1.10,
P-9086-90-2026-00133,3619631,0,1.10,
P-9102-90-2026-00011,3618653,0,1.10,
P-1488-90-2026-00168,3619409,0,1.70,
P-2600-90-2026-00143,3618971,0,1.10,
P-3200-90-2026-00879,3619218,0,1.10,
P-1477-90-2026-00088,3618818,0,1.10,
P-4000-90-2026-00389,3618264,0,1.10,
P-9061-90-2026-00119,3618778,0,1.10,
P-3205-91-2026-00031,3618051,0,1.10,
P-1477-90-2026-00097,3619529,0,1.10,
P-3200-90-2026-00907,3619527,0,1.10,
P-1400-90-2026-00109,3619141,0,1.10,
P-9086-90-2026-00130,3619610,0,1.10,
P-2403-90-2026-00196,3618165,0,1.10,
P-2400-90-2026-00938,3618082,0,1.10,
P-9068-90-2026-00045,3618134,0,1.10,
P-9061-91-2026-00206,3618583,0,1.10,
P-1200-90-2026-00640,3619098,0,1.10,
P-1488-90-2026-00157,3618025,0,1.10,
P-9097-90-2026-00053,3618055,0,1.10,
P-2400-90-2026-01007,3619015,0,1.10,
P-2202-90-2026-00212,3618147,0,1.10,
P-8000-91-2026-00077,3619224,0,1.70,
P-3400-90-2026-00166,3618756,0,1.70,
P-4203-90-2026-00167,3618777,0,1.10,
P-2400-90-2026-00936,3618075,0,1.10,
P-4000-90-2026-00420,3619003,0,1.10,
P-9068-92-2026-00016,3618185,0,1.10,
P-2200-90-2026-00214,3618715,0,1.10,
P-3400-90-2026-00167,3618815,0,1.70,
P-1200-91-2026-00155,3619009,0,1.10,
P-3205-90-2026-00090,3619235,0,1.10,
P-1400-90-2026-00112,3619389,0,1.10,
P-2400-90-2026-01020,3619185,0,1.10,
P-3211-92-2026-00102,3619615,0,1.10,
P-2200-90-2026-00226,3619188,0,1.10,
P-9075-90-2026-00064,3618245,0,1.10,
P-1477-90-2026-00090,3618898,0,1.10,
P-3200-90-2026-00854,3618439,0,1.10,
P-2408-90-2026-00161,3618168,0,1.10,
P-1411-92-2026-00094,3618920,0,1.10,
P-1411-90-2026-00232,3618754,0,1.10,
P-2400-90-2026-01060,3619674,0,1.10,
P-3800-90-2026-00337,3620505,0,1.10,
P-9097-90-2026-00056,3620240,0,1.10,
P-2400-90-2026-01067,3619728,0,1.10,
P-2604-92-2026-00033,3620483,0,1.10,
P-2400-90-2026-01077,3619928,0,1.10,
P-3400-90-2026-00182,3620440,0,1.70,
P-9075-90-2026-00077,3620324,0,1.10,
P-8000-91-2026-00084,3620775,0,1.10,
P-1200-90-2026-00705,3620453,0,1.10,
P-2409-90-2026-00037,3620276,0,1.10,
P-8000-90-2026-00096,3620713,0,1.70,
P-1474-90-2026-00067,3620952,0,1.10,
P-1200-90-2026-00719,3620794,0,1.10,
P-2400-90-2026-01095,3620201,0,1.70,
P-2403-90-2026-00216,3619858,0,1.10,
P-2600-90-2026-00156,3620091,0,1.10,
P-2405-90-2026-00060,3620081,0,1.10,
P-2400-90-2026-01099,3620298,0,1.10,
P-2408-90-2026-00185,3620873,0,1.10,
P-9061-97-2026-00002,3616069,0,1.10,
P-1200-90-2026-00721,3620799,0,1.10,
P-4203-90-2026-00187,3620823,0,1.10,
P-3400-90-2026-00188,3620845,0,1.70,
P-4200-90-2026-00501,3619721,0,1.10,
P-3200-90-2026-00995,3620958,0,1.10,
P-2400-90-2026-01074,3619868,0,1.10,
P-3211-90-2026-00296,3619757,0,1.10,
P-2400-90-2026-01072,3619814,0,1.10,
P-2400-90-2026-01116,3620555,0,1.10,
P-2000-90-2026-00198,3619737,0,1.10,
P-3600-90-2026-00225,3619997,0,1.70,
P-9075-90-2026-00079,3620561,0,1.10,
P-2405-90-2026-00061,3620538,0,1.10,
P-2400-90-2026-01109,3620434,0,1.10,
P-9070-92-2026-00007,3620044,0,1.10,
P-1411-90-2026-00258,3620609,0,1.10,
P-2202-90-2026-00248,3620748,0,1.10,
P-3600-90-2026-00229,3620331,0,1.70,
P-4200-90-2026-00527,3620880,0,1.10,
P-3800-90-2026-00339,3620596,0,1.10,
P-4000-90-2026-00438,3619976,0,1.10,
P-3200-90-2026-00989,3620852,0,1.10,
P-2400-90-2026-01096,3620225,0,1.10,
P-2200-90-2026-00241,3620119,0,1.10,
P-3603-90-2026-00070,3620094,0,1.10,
P-2403-90-2026-00218,3620168,0,1.10,
P-1200-90-2026-00725,3620846,0,1.10,
P-1474-90-2026-00062,3619833,0,1.10,
P-1488-91-2026-00193,3619872,0,1.70,
P-4200-92-2026-00086,3620621,0,1.10,
P-3600-90-2026-00228,3620266,0,1.70,
P-9075-90-2026-00081,3620923,0,1.10,
P-3205-90-2026-00096,3619973,0,1.10,
P-3800-90-2026-00323,3619873,0,1.10,
P-3200-90-2026-00987,3620843,0,1.10,
P-1400-90-2026-00115,3620169,0,1.70,
P-4006-91-2026-00236,3620598,0,1.10,
P-3211-90-2026-00305,3620718,0,1.10,
P-1200-90-2026-00676,3619798,0,1.10,
P-2000-90-2026-00207,3620671,0,1.10,
P-9061-91-2026-00225,3619684,0,1.10,
P-2403-90-2026-00229,3620887,0,1.10,
P-4200-90-2026-00513,3620263,0,1.10,
P-3211-90-2026-00299,3620186,0,1.10,
P-2200-90-2026-00248,3620295,0,1.10,
P-1492-90-2026-00074,3620928,0,1.10,
P-3205-90-2026-00097,3620106,0,1.10,
P-1452-90-2026-00069,3619863,0,1.10,
P-4200-90-2026-00517,3620466,0,1.10,
P-2407-90-2026-00206,3620022,0,1.10,
P-2400-90-2026-01086,3620066,0,1.10,
P-4000-90-2026-00446,3620364,0,1.10,
P-4203-90-2026-00181,3620326,0,1.10,
P-1492-91-2026-00041,3620055,0,1.10,
P-2200-90-2026-00246,3620239,0,1.10,
P-2400-90-2026-01108,3620428,0,1.10,
P-9102-90-2026-00014,3620338,0,1.10,
P-2403-90-2026-00232,3620942,0,1.10,
P-1200-90-2026-00723,3620815,0,1.10,
P-3603-90-2026-00075,3620488,0,1.70,
P-2403-90-2026-00223,3620462,0,1.10,
P-2000-91-2026-00006,3619166,0,1.10,
P-3800-90-2026-00327,3620070,0,1.10,
P-4200-90-2026-00524,3620742,0,1.10,
P-3200-90-2026-00946,3620047,0,1.10,
P-3200-90-2026-00931,3619778,0,1.10,
P-9061-90-2026-00133,3620248,0,1.10,
P-9061-91-2026-00226,3619701,0,1.10,
P-1200-90-2026-00737,3621114,0,1.10,
P-1200-90-2026-00780,3621959,0,1.10,
P-1452-92-2026-00023,3621604,0,1.10,
P-2403-90-2026-00235,3621135,0,1.10,
P-1200-90-2026-00757,3621704,0,1.10,
P-3211-90-2026-00323,3621632,0,1.10,
P-4200-90-2026-00551,3621605,0,1.10,
P-1200-90-2026-00788,3622059,0,1.10,
P-1200-90-2026-00802,3622216,0,1.10,
P-3200-90-2026-01008,3621070,0,1.10,
P-1200-91-2026-00174,3621257,0,1.10,
P-1477-90-2026-00120,3621437,0,1.10,
P-4200-90-2026-00568,3621979,0,1.10,
P-4400-90-2026-00269,3622057,0,1.10,
P-3600-90-2026-00253,3622256,0,1.70,
P-4006-91-2026-00260,3622180,0,1.10,
P-9061-91-2026-00249,3621190,0,1.10,
P-1400-90-2026-00129,3621903,0,1.10,
P-2403-90-2026-00258,3622334,0,1.70,
P-9076-90-2026-00054,3621491,0,1.10,
P-3800-90-2026-00352,3621617,0,1.10,
P-2000-90-2026-00214,3621066,0,1.10,
P-4006-91-2026-00249,3621165,0,1.10,
P-9086-90-2026-00146,3621241,0,1.10,
P-3200-91-2026-00091,3621499,0,1.10,
P-3200-90-2026-01033,3622031,0,1.10,
P-2202-90-2026-00262,3621976,0,1.70,
P-1200-90-2026-00789,3622062,0,1.10,
P-2403-90-2026-00240,3621278,0,1.10,
P-1200-90-2026-00761,3621797,0,1.10,
P-3800-90-2026-00366,3622255,0,1.10,
P-1200-91-2026-00173,3621222,0,1.10,
P-3400-90-2026-00199,3622156,0,1.10,
P-1200-90-2026-00759,3621746,0,1.10,
P-3200-90-2026-01050,3622231,0,1.10,
P-2400-90-2026-01187,3621752,0,1.10,
P-1492-92-2026-00080,3622213,0,1.10,
P-1411-90-2026-00285,3622405,0,1.10,
P-9075-90-2026-00087,3622086,0,1.10,
P-4006-92-2026-00086,3622300,0,1.10,
P-9097-90-2026-00067,3621907,0,1.10,
P-1200-91-2026-00179,3621838,0,1.10,
P-2200-90-2026-00277,3621810,0,1.10,
P-1200-90-2026-00769,3621885,0,1.10,
P-3211-90-2026-00342,3622323,0,1.10,
P-4000-90-2026-00488,3622135,0,1.10,
P-2400-92-2026-00169,3622127,0,1.10,
P-2408-90-2026-00190,3621130,0,1.10,
P-3211-90-2026-00343,3622356,0,1.10,
P-4000-90-2026-00492,3622264,0,1.10,
P-2400-90-2026-01226,3622357,0,1.10,
P-4200-90-2026-00569,3622042,0,1.10,
P-1400-90-2026-00125,3621580,0,1.10,
P-3200-90-2026-01014,3621247,0,1.10,
P-2200-90-2026-00266,3621395,0,1.10,
P-1200-90-2026-00745,3621303,0,1.10,
P-3205-90-2026-00104,3621351,0,1.70,
P-2202-90-2026-00254,3621359,0,1.10,
P-2301-90-2026-00103,3621503,0,1.10,
P-3603-90-2026-00083,3621363,0,1.10,
P-4200-90-2026-00566,3621940,0,1.10,
P-2400-90-2026-01147,3621076,0,1.10,
P-1492-90-2026-00075,3621619,0,1.10,
P-3800-90-2026-00353,3621634,0,1.10,
P-2400-90-2026-01207,3622054,0,1.10,
P-1488-92-2026-00090,3622417,0,1.70,
P-4203-90-2026-00197,3622423,0,1.10,
P-3800-90-2026-00361,3622136,0,1.10,
P-2403-90-2026-00264,3622377,0,1.10,
P-2202-90-2026-00253,3621221,0,1.70,
P-2400-90-2026-01222,3622223,0,1.10,
P-2408-90-2026-00198,3622396,0,1.10,
P-2400-90-2026-01199,3621866,0,1.10,
P-9097-90-2026-00072,3622386,0,1.10,
P-1411-90-2025-00801,3290867,2,1.10,
P-9070-90-2026-00052,3621583,0,1.70,
P-2200-90-2026-00278,3621881,0,1.10,
P-2403-90-2026-00255,3622295,0,1.10,
P-2400-90-2026-01192,3621850,0,1.10,
P-9071-90-2026-00029,3621899,0,1.10,
P-3200-90-2026-01006,3621042,0,1.10,
P-4006-90-2026-00163,3621558,0,1.10,
P-1200-90-2026-00804,3622237,0,1.10,
P-4006-90-2026-00181,3622455,0,1.10,
P-2400-90-2026-01154,3621146,0,1.10,
P-8035-91-2026-00057,3622013,0,1.10,
P-9061-91-2026-00257,3621873,0,1.10,
P-4000-90-2026-00478,3621784,0,1.10,
P-1200-90-2026-00735,3621107,0,1.10,
P-2405-90-2026-00063,3621305,0,1.10,
P-1400-90-2026-00134,3622462,0,1.70,
P-4006-90-2026-00198,3623445,0,1.10,
P-2600-90-2026-00176,3622658,0,1.10,
P-3200-90-2026-01117,3623529,0,1.10,
P-9076-90-2026-00061,3623845,0,1.10,
P-3600-90-2026-00259,3622687,0,1.70,
P-3211-90-2026-00369,3623689,0,1.10,
P-4400-90-2026-00284,3622835,0,1.10,
P-9061-91-2026-00275,3622965,0,1.10,
P-4000-90-2026-00515,3623028,0,1.10,
P-1200-90-2026-00834,3623052,0,1.10,
P-2400-90-2026-01328,3623653,0,1.10,
P-2214-90-2026-00077,3622949,0,1.10,
P-9075-90-2026-00092,3623842,0,1.10,
P-4006-93-2026-00030,3622027,0,1.70,
P-1411-90-2026-00309,3623758,0,1.10,
P-2400-90-2026-01293,3623392,0,1.10,
P-3900-90-2026-00053,3623389,0,1.70,
P-2400-90-2026-01298,3623441,0,1.10,
P-2407-90-2026-00262,3623737,0,1.10,
P-4000-90-2026-00534,3623533,0,1.10,
P-1200-90-2026-00863,3623517,0,1.10,
P-3211-90-2026-00363,3623384,0,1.10,
P-1200-90-2026-00852,3623342,0,1.10,
P-4006-90-2026-00191,3623003,0,1.10,
P-3600-90-2026-00268,3622987,0,1.70,
P-2406-90-2026-00066,3623063,0,1.10,
P-2600-90-2026-00175,3622492,0,1.10,
P-1477-90-2026-00133,3623722,0,1.10,
P-9078-90-2026-00009,3623510,0,1.10,
P-2200-90-2026-00296,3622884,0,1.10,
P-1411-90-2026-00308,3623752,0,1.10,
P-2202-90-2026-00281,3623321,0,1.10,
P-1200-90-2026-00874,3623680,0,1.10,
P-4202-90-2026-00218,3623386,0,1.10,
P-3600-90-2026-00277,3623658,0,1.70,
P-2400-90-2026-01292,3623351,0,1.10,
